product_id,title,rating,ratings_count,initial_price,discount,final_price,category,seller_name,total_amount
17403950,Mast & Harbour,4.2,200,899,,899.0,tshirts,Tru███m R███il,179800.0
8901821,UNDER ARMOUR,4.3,64,1999,,1999.0,tshirts,Unknown,127936.0
18817326,Tommy Hilfiger,4.4,58,2799,40.0,2799.0,tshirts,Unknown,162342.0
8426447,WROGN,4.2,514,1599,50.0,1599.0,tshirts,Unknown,821886.0
20355284,Roadster,4.2,74,999,53.0,999.0,tshirts,Unknown,73926.0
18818696,Tommy Hilfiger,4.4,58,1999,40.0,1999.0,tshirts,Unknown,115942.0
9213113,Roadster,4.1,994,799,50.0,799.0,tshirts,Unknown,794206.0
13511732,Puma,4.4,167,3999,,3999.0,tshirts,Unknown,667833.0
13615634,U.S. Polo Assn.,4.5,69,1699,40.0,1699.0,tshirts,Unknown,117231.0
13620624,Roadster,4.0,154,1399,73.0,1399.0,tshirts,Unknown,215446.0
13502414,Puma,4.3,327,1499,,1499.0,tshirts,Unknown,490173.0
13621134,Roadster,4.1,312,1399,50.0,1399.0,tshirts,Unknown,436488.0
17686030,Allen Solly Tribe,4.3,23,1499,30.0,1499.0,tshirts,Unknown,34477.0
13616400,Arrow New York,4.8,13,899,25.0,674.0,tshirts,Unknown,8762.0
13480864,Aeropostale,4.2,13,1199,,1199.0,tshirts,Unknown,15587.0
13622338,Roadster,4.4,54,899,55.0,404.0,tshirts,MAI███ KN███EAR███,21816.0
16277914,Parx,4.9,7,1399,53.0,699.0,tshirts,Ray███d L███ted███,4893.0
16292318,Bewakoof,4.2,17,1399,60.0,549.0,tshirts,Bew███of ███nds█████████Lim██████,9333.0
19201678,Tokyo Talkies,4.1,103,699,58.0,293.0,tshirts,Vis███ St███,30179.0
16923916,Monte Carlo,4.8,13,835,25.0,835.0,tshirts,Unknown,10855.0
20085320,BULLMER,4.8,12,3998,80.0,799.0,tshirts,Bod███ove███par█████████,9588.0
12987894,AMERICAN EAGLE OUTFITTERS,4.4,5,1799,80.0,359.0,tshirts,Wes███ry ███din█████████d_M██████,1795.0
12953958,Allen Solly,4.4,409,999,40.0,599.0,tshirts,Wes███ry ███din█████████d_M██████,244991.0
22629260,max,4.4,7,799,40.0,479.0,tshirts,Lan███rk ███ine█████████t L███,3353.0
19291812,Mad Over Print,4.8,5,1599,58.0,671.0,tshirts,MAD███R P███T P█████████MIT███,3355.0
19206288,FERANOID,4.2,21,1199,50.0,599.0,tshirts,Fer███id,12579.0
19264534,Flying Machine,4.0,102,999,61.0,389.0,tshirts,ARV███ LI███TYL█████████LIM██████,39678.0
16287616,Juniper,4.3,346,1299,51.0,636.0,tunics,AMA███XPO███ IN█████████AL █████████,220056.0
16287462,Juniper,4.3,335,1299,43.0,740.0,tunics,AMA███XPO███ IN█████████AL,247900.0
16293014,Nayo,4.2,514,1199,43.0,683.0,tunics,Bhu███E R███il █████████,351062.0
16293018,Nayo,4.3,687,1199,43.0,683.0,tunics,Bhu███E R███il █████████,469221.0
17716590,Tommy Hilfiger,4.5,39,4299,40.0,4299.0,wallets,Unknown,167661.0
9452773,Louis Philippe,4.3,401,1799,25.0,1799.0,wallets,Unknown,721399.0
18864968,Lavie,4.4,21,1999,65.0,1999.0,wallets,Unknown,41979.0
9029979,Hidesign,4.4,8,2595,,2595.0,wallets,Unknown,20760.0
16295388,LOUIS STITCH,4.4,10,4200,75.0,1050.0,wallets,Gun███al ███tch█████████E L█████████,10500.0
17981742,MVMT,4.5,11,20832,50.0,10416.0,watches,Sup███om ███,114576.0
17697474,Timex,4.9,8,1995,20.0,1596.0,watches,TIM███T R███IL █████████RIV████████████,12768.0
8076639,French Connection,4.4,563,6250,60.0,6250.0,watches,Unknown,3518750.0
21948792,Adwitiya Collection,4.1,7,9709,72.0,9709.0,watches,Unknown,67963.0
2466414,Daniel Klein,4.4,940,6950,53.0,3266.0,watches,DES███ER ███GRE█████████IA ██████,3070040.0
11791782,CASIO,4.6,29,3595,10.0,3235.0,watches,Fla███ech███tai███,93815.0
19322504,V2A,4.0,6,1599,50.0,799.0,watches,Br ███erp███es,4794.0
8481603,French Connection,4.5,149,6250,70.0,6250.0,watches,Unknown,931250.0
16896006,GUESS,5.0,22,8900,45.0,8900.0,watches,Unknown,195800.0
19280114,Fastrack,4.3,17,3295,20.0,2636.0,watches,Tru███m R███il,44812.0
